work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2023,MI,FT,Data Engineer,94700.0,GB,50.0,GB,M
2023,SE,FT,Data Science Manager,249000.0,US,50.0,FR,L
2023,EX,FT,Business Intelligence Analyst,252900.0,US,100.0,US,M
2022,SE,FT,Business Intelligence Analyst,63200.0,US,50.0,IN,M
2023,MI,FT,Data Engineer,134300.0,US,50.0,US,M
2023,SE,FT,Data Scientist,204800.0,GB,0.0,GB,L
2023,SE,CT,Data Scientist,154900.0,DE,100.0,DE,M
2023,MI,FT,Data Scientist,212700.0,US,50.0,US,L
2023,SE,FT,Machine Learning Engineer,244200.0,US,0.0,US,L
2024,SE,FT,Machine Learning Engineer,206900.0,AU,50.0,AU,S
2023,EX,FT,Data Engineer,219200.0,SG,50.0,SG,M
2023,EX,FT,Machine Learning Engineer,258700.0,FR,100.0,FR,M
2022,EX,FT,Data Scientist,376900.0,US,100.0,US,M
2023,MI,FT,Data Engineer,259200.0,US,100.0,US,L
2023,SE,FT,Business Intelligence Analyst,176600.0,US,100.0,US,M
2024,SE,FT,Data Analyst,174100.0,US,0.0,US,L
2021,SE,FT,Machine Learning Engineer,177400.0,GB,50.0,US,M
2022,SE,FT,Analytics Engineer,171700.0,US,100.0,US,M
2022,MI,FT,Data Science Manager,74300.0,PL,0.0,PL,S
2024,MI,FT,Data Engineer,110800.0,NL,100.0,NL,S
2022,SE,FT,Data Engineer,200300.0,US,50.0,US,M
2023,EN,FT,Data Architect,127600.0,US,100.0,US,L
2023,MI,FT,Analytics Engineer,125100.0,PT,100.0,AU,M
2024,SE,FT,Data Analyst,149600.0,US,50.0,US,S
2023,EX,FT,Business Intelligence Analyst,178700.0,SG,0.0,SG,M
2023,MI,FT,Data Engineer,175500.0,US,100.0,US,L
2024,MI,FT,Data Engineer,177900.0,US,0.0,US,S
2023,EX,FT,Data Analyst,189800.0,CA,0.0,CA,L
2022,EN,FT,Data Engineer,42700.0,JP,100.0,JP,M
2024,MI,FT,Data Science Manager,180800.0,US,0.0,US,M
2024,SE,FT,Data Scientist,190300.0,DE,0.0,DE,L
2023,MI,FT,Machine Learning Engineer,78500.0,SG,100.0,IN,L
2021,EN,FT,Data Scientist,105700.0,US,100.0,US,M
2020,SE,FT,Data Analyst,124800.0,US,100.0,US,M
2023,MI,FT,Business Intelligence Analyst,54000.0,US,100.0,ES,S
2022,SE,FT,Data Engineer,198800.0,US,100.0,US,M
2023,SE,FT,Business Intelligence Analyst,193400.0,PL,0.0,CH,L
2023,SE,FT,Data Engineer  ,182500.0,US,50.0,US,S
2022,EN,FT,Data Engineer,103500.0,US,0.0,US,M
2023,SE,FT,Data Science Manager,195000.0,CH,100.0,CH,S
2023,MI,FT,Data Scientist,166500.0,DE,0.0,US,S
2023,EX,FT,AI Engineer,315500.0,US,0.0,US,M
2022,SE,FT,Data Science Manager,343300.0,US,100.0,US,L
2021,SE,FT,Analytics Engineer,120100.0,GB,100.0,GB,M
2023,EN,FT,Research Scientist,112300.0,US,50.0,US,M
2021,SE,FT,Data Engineer,192900.0,US,100.0,US,
2024,SE,FT,Data Scientist,189700.0,US,,US,S
2024,SE,FT,Machine Learning Engineer,126200.0,US,50.0,PL,M
2024,EX,FT,Business Intelligence Analyst,397300.0,CH,100.0,CH,L
2022,MI,FT,AI Engineer,153000.0,US,0.0,US,M
2023,MI,FT,Data Engineer,196000.0,US,100.0,US,M
2024,SE,FL,Business Intelligence Analyst,103100.0,AU,0.0,AU,S
2022,SE,FT,Data Architect,216000.0,DE,0.0,US,M
2022,SE,FT,Machine Learning Engineer,221600.0,US,100.0,US,L
2023,EN,FT,Analytics Engineer,72500.0,FR,0.0,FR,S
2021,EN,FT,Data Analyst,65100.0,CA,50.0,CA,L
2022,SE,FT,Data Analyst,102100.0,FR,100.0,FR,L
2021,MI,FT,Machine Learning Engineer,147200.0,US,100.0,US,M
2023,MI,FT,Data Analyst,55700.0,ES,100.0,ES,S
2024,MI,FL,Data Engineer,112500.0,NL,0.0,NL,M
2023,MI,FT,Data Scientist,177400.0,US,0.0,US,L
2023,EX,FT,Analytics Engineer,284300.0,US,100.0,US,S
2023,SE,FT,Data Engineer,163500.0,US,0.0,US,M
2024,SE,FT,Data Engineer,230900.0,US,0.0,US,L
2024,MI,FT,Data Engineer,175400.0,US,0.0,US,L
2024,MI,FT,AI Engineer,192200.0,US,100.0,US,M
2023,SE,FT,Data Analyst,166400.0,DE,0.0,CH,M
2023,MI,FT,Business Intelligence Analyst,79500.0,US,0.0,FR,L
2024,MI,FT,Analytics Engineer,36100.0,US,0.0,BR,S
2022,MI,FT,Data Scientist,129200.0,US,50.0,US,S
2023,SE,FT,Data Scientist,180100.0,US,0.0,US,M
2023,SE,FT,Data Science Manager,197600.0,GB,100.0,GB,M
2023,MI,FT,Data Engineer,108100.0,NL,50.0,NL,M
2024,MI,FT,Data Analyst,151700.0,US,100.0,US,L
2024,MI,FT,Data Analyst,72500.0,DE,0.0,DE,
2024,SE,FT,Data Scientist,130500.0,GB,0.0,GB,M
2023,SE,FT,Business Intelligence Analyst,166000.0,US,100.0,US,M
2024,MI,FT,Data Analyst,109600.0,US,0.0,US,M
2021,MI,FT,Data Scientist,155700.0,US,0.0,US,L
2021,SE,FT,Machine Learning Engineer,327000.0,US,100.0,US,L
2022,EN,FT,Data Scientist,98700.0,US,0.0,US,S
2022,SE,FT,Data Engineer,246300.0,US,100.0,US,L
2022,SE,FT,Data Scientist,133700.0,ES,100.0,ES,M
2024,SE,FT,Data Scientist,252400.0,US,0.0,US,M
2024,SE,FL,Data Engineer,200300.0,US,100.0,US,M
2023,EX,FT,Data Scientist,259200.0,US,0.0,US,M
2022,MI,FT,Business Intelligence Analyst,128400.0,US,100.0,US,
2022,MI,FT,Analytics Engineer,135800.0,US,100.0,US,M
2024,EN,FT,Data Scientist,70600.0,JP,0.0,JP,M
2023,EN,FT,Data Engineer,121700.0,US,0.0,US,L
2023,MI,FT,Data Analyst,134700.0,US,50.0,US,L
2022,MI,FT,Data Analyst,110500.0,US,0.0,US,L
2022,SE,FT,Data Engineer,184000.0,FR,100.0,FR,L
2021,SE,FT,Data Analyst,136600.0,US,50.0,US,M
2024,SE,FT,Machine Learning Engineer,248100.0,US,0.0,US,M
2022,MI,FT,Business Intelligence Analyst,114800.0,US,100.0,US,M
2021,SE,FT,Data Scientist,105100.0,US,0.0,DE,S
2022,EX,FT,Data Analyst,208000.0,US,0.0,US,M
2022,EX,FT,Business Intelligence Analyst,198900.0,US,0.0,US,M
2020,EN,FT,Data Engineer,50900.0,FR,0.0,FR,M
2024,SE,FT,Data Scientist,64300.0,GB,0.0,BR,S
2024,MI,FT,Data Scientist,173000.0,FR,0.0,US,L
2024,MI,FT,Data Scientist,142900.0,US,50.0,US,M
2023,SE,FT,Business Intelligence Analyst,53300.0,IN,100.0,IN,L
2023,MI,FT,Research Scientist,52900.0,IN,0.0,IN,M
2021,MI,FT,Analytics Engineer,155500.0,FR,50.0,US,L
2022,EN,FT,Data Science Manager,148900.0,CH,100.0,CH,L
2024,EN,FT,Data Scientist,43200.0,IN,0.0,IN,L
2023,SE,FT,Business Intelligence Analyst,160600.0,CA,100.0,CA,M
2024,MI,FT,Data Science Manager,227800.0,CA,100.0,CA,L
2024,EN,FT,AI Engineer,90100.0,US,0.0,US,M
2021,SE,FT,Data Scientist,265100.0,US,100.0,US,M
2022,EN,FT,Data Engineer,83200.0,US,,US,M
2024,MI,FT,Data Scientist,61800.0,IN,0.0,IN,S
2023,SE,FT,Analytics Engineer,53400.0,BR,0.0,BR,L
2023,SE,FT,Data Scientist,261500.0,CA,0.0,CA,M
2021,SE,FT,Business Intelligence Analyst,170400.0,US,100.0,US,M
2023,MI,FT,Data Engineer,57100.0,IN,0.0,IN,L
2021,EX,FT,Data Analyst,166800.0,CA,100.0,CA,M
2024,MI,FT,Data Engineer,154500.0,US,0.0,US,L
2023,SE,FT,Business Intelligence Analyst,186600.0,US,0.0,US,M
2023,MI,FT,Data Science Manager,139900.0,GB,0.0,GB,M
2024,EX,FT,Machine Learning Engineer,282500.0,US,0.0,US,S
2024,EN,FT,AI Engineer,128500.0,US,100.0,US,M
2022,EN,FT,Machine Learning Engineer,83400.0,GB,100.0,GB,M
2023,SE,FT,Analytics Engineer,223800.0,US,100.0,US,M
2021,EN,FT,Machine Learning Engineer,95100.0,US,100.0,US,S
2023,MI,FT,Data Engineer,141900.0,US,100.0,US,M
2024,MI,FT,Data Scientist,170000.0,AU,50.0,AU,L
2024,SE,FT,Data Analyst,126600.0,NL,50.0,US,M
2023,SE,FT,AI Engineer,190300.0,DE,100.0,DE,S
2022,EX,FT,Research Scientist,129500.0,FR,50.0,FR,M
2023,MI,FT,Machine Learning Engineer,60000.0,IN,100.0,IN,S
2022,SE,FT,Machine Learning Engineer,321900.0,SG,0.0,US,L
2022,SE,FT,Analytics Engineer,157200.0,CA,0.0,CA,M
2021,MI,FT,Data Science Manager,177300.0,US,100.0,US,
2023,MI,FT,Data Scientist,153300.0,CA,100.0,CA,M
2024,SE,FT,Data Engineer,87800.0,PL,0.0,PL,M
2023,MI,FT,Data Scientist,63000.0,PL,0.0,PL,M
2022,MI,FT,Data Engineer,158100.0,GB,100.0,US,M
2024,MI,FT,Data Engineer,200800.0,US,100.0,US,L
2024,SE,FT,Data Scientist,138600.0,NL,0.0,NL,M
2024,EX,FT,Research Scientist,133200.0,PT,50.0,PT,M
2021,SE,FT,Business Intelligence Analyst,144500.0,US,50.0,US,M
2021,MI,FT,Machine Learning Engineer,73000.0,PT,100.0,PT,M
2024,EN,FT,Data Engineer,102600.0,US,100.0,US,M
2021,SE,FT,Data Engineer,164500.0,US,0.0,US,M
2024,SE,FT,Data Scientist,63200.0,IN,0.0,IN,M
2023,MI,FT,Data Analyst,97400.0,JP,50.0,JP,M
2024,MI,FT,Data Scientist,132900.0,DE,,DE,M
2022,MI,FT,Data Analyst,79300.0,US,50.0,GB,L
2024,MI,FT,Analytics Engineer,154700.0,US,50.0,US,S
2024,EN,FT,Data Analyst,93600.0,US,0.0,US,M
2023,EX,FT,Research Scientist,100300.0,IN,0.0,IN,M
2023,EN,FT,Research Scientist,114600.0,US,50.0,US,L
2024,SE,FT,Machine Learning Engineer,190400.0,US,100.0,US,M
2022,SE,FT,Machine Learning Engineer,245100.0,CH,,US,L
2024,SE,FT,Data Engineer,161900.0,GB,0.0,GB,M
2024,SE,FT,Data Scientist,292400.0,US,100.0,US,L
2022,MI,FT,Data Analyst,112800.0,US,0.0,US,M
2024,MI,FT,Data Scientist,126200.0,AU,50.0,AU,M
2020,SE,FT,Data Scientist,195000.0,US,0.0,US,S
2023,MI,FT,Business Intelligence Analyst,94700.0,GB,100.0,GB,M
2021,EN,FT,Machine Learning Engineer,137600.0,US,100.0,US,L
2022,SE,FT,Data Engineer,253300.0,US,100.0,US,M
2024,MI,FT,Data Engineer,192000.0,US,50.0,US,L
2023,EN,FT,Data Architect,54100.0,IN,50.0,IN,L
2021,SE,FT,Research Scientist,195700.0,US,0.0,US,M
2023,SE,FT,Data Science Manager,91200.0,IN,50.0,IN,L
2022,EX,FT,Analytics Engineer,115200.0,IN,0.0,IN,L
2023,MI,FT,Data Scientist,130300.0,US,0.0,US,M
2023,EX,FT,Data Scientist,206900.0,GB,100.0,GB,S
2024,EN,FT,Business Intelligence Analyst,94100.0,US,50.0,US,L
2021,SE,FT,AI Engineer,193100.0,US,100.0,US,S
2022,SE,FT,Business Intelligence Analyst,133900.0,US,100.0,US,S
2023,SE,FT,Machine Learning Engineer,103500.0,NL,0.0,NL,M
2023,SE,FT,Data Engineer,187000.0,US,50.0,US,M
2024,MI,FT,Data Scientist,165400.0,US,100.0,US,L
2024,EN,FT,Data Analyst,61800.0,US,0.0,US,M
2021,EX,FT,Machine Learning Engineer,275500.0,US,50.0,US,M
2023,MI,FT,Data Engineer,194400.0,US,0.0,US,
2020,MI,FT,Data Scientist,103600.0,US,100.0,US,S
2023,EN,FT,Data Scientist,87300.0,DE,100.0,DE,L
2022,SE,FT,Data Scientist,148800.0,FR,100.0,GB,M
2023,SE,FT,Data Analyst,150700.0,US,100.0,US,M
2022,MI,FT,Business Intelligence Analyst,114400.0,GB,100.0,GB,L
2024,MI,FT,Analytics Engineer,179800.0,US,100.0,US,M
2023,MI,FT,Machine Learning Engineer,172400.0,US,0.0,US,M
2024,SE,FL,Machine Learning Engineer,168000.0,US,0.0,US,M
2023,MI,FT,Data Engineer,171500.0,US,0.0,US,L
2021,EN,FT,Data Analyst,79400.0,CA,100.0,CA,L
2024,EN,FT,Analytics Engineer,29300.0,IN,50.0,IN,S
2021,EN,FT,Data Analyst,31300.0,ES,0.0,ES,S
2024,SE,FT,Data Engineer,161000.0,GB,0.0,GB,M
2023,EN,FT,Analytics Engineer,82000.0,CA,0.0,CA,M
2024,EN,FT,Data Analyst,58000.0,US,50.0,ES,M
2024,SE,FT,AI Engineer,149900.0,DE,50.0,DE,M
2024,EN,FT,Data Analyst,55100.0,NL,0.0,NL,M
2022,EN,FT,AI Engineer,118500.0,US,50.0,US,M
2021,MI,FT,Data Scientist,187500.0,US,100.0,US,L
2023,EN,FT,Data Analyst,69200.0,DE,0.0,US,S
2024,SE,FT,Data Analyst,147000.0,US,0.0,US,M
2022,MI,FT,Machine Learning Engineer,163500.0,US,100.0,CA,M
2022,MI,FT,Research Scientist,140500.0,US,50.0,US,M
2024,MI,FT,Data Analyst,108500.0,US,100.0,US,L
2024,MI,FT,Analytics Engineer,178200.0,US,50.0,US,M
2020,SE,FT,Data Scientist,116600.0,JP,0.0,JP,M
2022,SE,FT,Data Engineer,242400.0,US,0.0,US,L
2024,MI,FT,Business Intelligence Analyst,157900.0,US,0.0,US,L
2022,EX,FT,Data Scientist,288300.0,US,100.0,US,M
2024,SE,FT,Analytics Engineer,138300.0,ES,100.0,ES,M
2024,MI,FT,Data Engineer,144300.0,US,100.0,US,L
2022,SE,FT,Data Scientist,46100.0,BR,0.0,BR,S
2022,EX,FT,Analytics Engineer,147900.0,NL,0.0,NL,S
2024,EX,FT,Machine Learning Engineer,275600.0,GB,0.0,GB,L
2022,SE,FT,Data Analyst,123000.0,DE,0.0,DE,L
2022,MI,FT,Data Analyst,84000.0,NL,50.0,NL,M
2023,EX,FT,Data Science Manager,262800.0,US,100.0,US,S
2023,EN,FT,Data Analyst,56800.0,DE,50.0,DE,M
2021,MI,FT,Machine Learning Engineer,142700.0,FR,100.0,FR,M
2022,SE,FT,Data Analyst,72200.0,ES,100.0,ES,M
2024,SE,FT,Data Scientist,200700.0,US,50.0,US,M
2022,SE,FT,Data Analyst,147800.0,US,50.0,US,L
2022,SE,FT,Business Intelligence Analyst,232900.0,FR,0.0,US,M
2024,MI,FT,Data Analyst,72900.0,FR,0.0,FR,M
2020,EN,FT,Research Scientist,108700.0,BR,0.0,US,M
2023,SE,FT,AI Engineer,288700.0,US,0.0,US,
2024,SE,FT,Research Scientist,246300.0,US,0.0,US,
2023,SE,FT,Data Analyst,71200.0,ES,0.0,ES,S
2020,SE,FT,Machine Learning Engineer,219500.0,US,0.0,US,M
2024,EN,FT,Machine Learning Engineer,130100.0,US,0.0,US,M
2024,SE,FT,Data Analyst,190400.0,US,0.0,US,M
2022,MI,FT,Machine Learning Engineer,194600.0,US,0.0,US,M
2023,SE,FT,Data Analyst  ,169700.0,US,100.0,US,M
2022,SE,FT,Machine Learning Engineer,214100.0,US,100.0,US,M
2024,MI,FT,Data Architect,197800.0,US,0.0,US,M
2022,EN,FT,Machine Learning Engineer,71800.0,CA,0.0,CA,M
2021,SE,FT,Data Analyst,113500.0,GB,,GB,L
2024,SE,FT,Data Engineer,213300.0,US,0.0,US,M
2024,MI,FT,Data Engineer,86700.0,ES,0.0,ES,L
2020,SE,FT,Machine Learning Engineer,71600.0,BR,50.0,BR,L
2023,SE,FT,Data Scientist,252100.0,US,0.0,US,L
2023,EX,FT,Data Analyst,210800.0,US,100.0,US,M
2021,SE,FT,Data Analyst,101000.0,GB,100.0,GB,L
2022,EN,FT,Machine Learning Engineer,102700.0,DE,100.0,US,M
2024,MI,FT,Data Analyst,131800.0,CH,100.0,CH,M
2020,SE,FT,Data Engineer,180900.0,US,100.0,US,M
2023,MI,FT,Data Scientist,141300.0,CA,100.0,CA,S
2024,EN,FT,Data Engineer,99600.0,GB,50.0,US,M
2023,SE,FT,Analytics Engineer,162300.0,GB,0.0,GB,M
2023,SE,FT,Data Scientist,209800.0,US,50.0,US,L
2022,SE,FT,Research Scientist,220900.0,US,50.0,US,M
2024,SE,FT,Data Analyst,128400.0,US,0.0,US,S
2023,SE,FT,Data Scientist,238700.0,US,100.0,US,M
2023,MI,FT,Analytics Engineer,73900.0,US,0.0,PT,S
2024,EX,FT,Business Intelligence Analyst,243600.0,CA,50.0,CA,L
2023,MI,FT,Data Scientist,157300.0,JP,0.0,US,M
2021,EN,FT,Machine Learning Engineer,101200.0,DE,50.0,US,M
2022,MI,FT,Data Engineer,158700.0,US,0.0,US,L
2022,SE,FT,Data Analyst,153400.0,US,0.0,US,L
2020,SE,FT,Data Scientist,194900.0,CA,100.0,CA,L
2023,SE,FT,AI Engineer,202000.0,US,50.0,US,M
2020,EN,FT,Data Analyst,22500.0,PL,0.0,PL,M
2024,MI,FT,Analytics Engineer,143600.0,GB,50.0,GB,L
2023,SE,FT,Data Analyst,119300.0,GB,0.0,GB,M
2024,EX,FT,Data Scientist,144800.0,ES,50.0,ES,M
2023,SE,FT,Analytics Engineer,237800.0,US,100.0,US,
2024,MI,FT,Data Scientist,181700.0,US,0.0,US,L
2023,EN,FT,Machine Learning Engineer,105500.0,US,100.0,US,M
2022,EN,FT,Data Analyst,53300.0,FR,100.0,FR,L
2023,EX,FT,Business Intelligence Analyst,81700.0,IN,100.0,IN,L
2024,EN,FT,Analytics Engineer,92400.0,US,0.0,US,M
2022,SE,FT,Machine Learning Engineer,219500.0,US,100.0,US,L
2022,SE,FT,Data Architect,320800.0,US,100.0,US,M
2023,SE,FT,Data Architect,253800.0,US,50.0,US,M
2024,EN,FT,Data Science Manager,46800.0,BR,0.0,BR,M
2024,SE,FT,Data Scientist,211300.0,GB,50.0,GB,L
2023,SE,FT,Data Analyst,121200.0,GB,0.0,GB,M
2022,MI,FT,Data Engineer,53500.0,BR,100.0,BR,
2023,EN,FT,Machine Learning Engineer,87400.0,US,100.0,US,M
2022,SE,FT,Data Engineer,249800.0,US,100.0,US,M
2024,EN,FT,Machine Learning Engineer,144900.0,US,0.0,US,M
2023,MI,CT,Data Scientist,162300.0,US,,US,L
2024,EN,FT,Data Scientist,107900.0,US,0.0,US,L
2023,SE,FT,Business Intelligence Analyst,98800.0,FR,0.0,FR,S
2023,MI,FT,Data Analyst,113900.0,US,0.0,US,M
2024,EN,FT,Business Intelligence Analyst,45100.0,GB,0.0,ES,M
2023,SE,FT,AI Engineer,246000.0,PT,0.0,US,S
2022,MI,FT,Data Scientist,206000.0,US,100.0,US,L
2024,SE,FT,Data Science Manager,283800.0,US,0.0,CA,M
2020,EN,FT,Data Analyst,63100.0,US,0.0,US,S
2022,MI,FT,Data Scientist,60000.0,BR,0.0,BR,L
2023,MI,FT,Data Architect,117600.0,ES,100.0,ES,L
2024,SE,FT,Business Intelligence Analyst,112300.0,ES,0.0,ES,M
2024,SE,FT,Data Engineer,307700.0,GB,100.0,US,L
2024,SE,FT,Data Scientist,245100.0,US,0.0,US,M
2021,MI,FT,Data Scientist,131000.0,DE,50.0,DE,L
2023,SE,FT,Data Scientist,237400.0,US,0.0,US,L
2021,SE,FT,Machine Learning Engineer,211700.0,US,0.0,US,L
2020,MI,FT,Machine Learning Engineer,94500.0,ES,,ES,M
2021,EN,FT,Business Intelligence Analyst,73600.0,US,50.0,US,L
2023,SE,FT,Data Analyst,90200.0,FR,0.0,FR,L
2023,SE,FT,Data Analyst,153000.0,US,50.0,US,M
2021,EX,FT,Data Analyst,212500.0,US,100.0,US,L
2021,EN,FT,Data Scientist,107600.0,US,50.0,US,M
2022,SE,FT,Data Scientist,193400.0,US,0.0,US,M
2023,MI,FT,Machine Learning Engineer,172800.0,US,0.0,US,L
2022,MI,FT,Data Science Manager,243600.0,US,0.0,US,L
2021,MI,FT,AI Engineer,97000.0,AU,100.0,AU,M
2023,EX,FT,Machine Learning Engineer,217300.0,GB,50.0,GB,
2022,MI,FT,Machine Learning Engineer,129500.0,US,50.0,US,S
2024,SE,FT,Analytics Engineer,173600.0,US,0.0,US,S
2024,EN,FT,Machine Learning Engineer,133000.0,US,50.0,US,M
2023,SE,FT,Data Engineer,214400.0,US,100.0,US,M
2022,SE,FT,Research Scientist,99800.0,PT,100.0,PT,
2024,MI,FT,Data Analyst,156000.0,US,100.0,US,M
2021,MI,FT,AI Engineer,146900.0,US,100.0,US,M
2021,EN,CT,Research Scientist,87100.0,US,100.0,US,M
2024,EX,FT,Business Intelligence Analyst,116900.0,NL,0.0,NL,S
2021,SE,FT,Analytics Engineer,156500.0,US,100.0,US,M
2024,MI,FT,Data Scientist,129100.0,SG,0.0,SG,L
2022,SE,FT,Research Scientist,244800.0,US,100.0,US,L
2024,SE,FT,Data Engineer,61900.0,FR,0.0,BR,M
2021,SE,FT,Data Analyst,130300.0,US,0.0,US,L
2024,MI,FT,Data Engineer,73900.0,ES,0.0,ES,M
2022,SE,FT,Business Intelligence Analyst,168000.0,DE,50.0,US,M
2024,SE,FT,Data Engineer,234000.0,US,100.0,US,L
2022,SE,FT,Data Scientist,243000.0,US,0.0,US,M
2023,EN,FT,Machine Learning Engineer,101200.0,US,0.0,US,S
2024,MI,FT,Data Analyst,117200.0,US,50.0,US,M
2024,MI,FT,Research Scientist,58800.0,BR,100.0,BR,M
2021,SE,FT,Machine Learning Engineer,156600.0,US,0.0,US,M
2024,MI,FT,Data Engineer,107600.0,DE,0.0,DE,M
2024,SE,FT,Data Engineer,240600.0,US,50.0,US,L
2020,SE,FT,Business Intelligence Analyst,84900.0,DE,0.0,DE,L
2022,SE,FT,Data Analyst,174000.0,US,100.0,US,M
2020,MI,FT,Data Analyst,44900.0,IN,100.0,IN,M
2022,EX,FT,Data Scientist,176800.0,NL,50.0,FR,M
2024,MI,FT,Data Engineer,144600.0,US,50.0,US,S
2021,EN,FT,Business Intelligence Analyst,86200.0,US,100.0,US,L
2023,SE,FT,AI Engineer,215600.0,GB,0.0,GB,L
2024,MI,FT,Business Intelligence Analyst,125700.0,AU,100.0,AU,M
2024,SE,FT,Machine Learning Engineer,156000.0,ES,50.0,ES,M
2024,SE,FT,Machine Learning Engineer,251000.0,CA,100.0,CA,M
2023,SE,FT,Data Analyst,152100.0,US,0.0,US,M
2023,EX,FT,Business Intelligence Analyst,200700.0,US,0.0,US,L
2023,SE,FT,Analytics Engineer,159100.0,CH,0.0,CH,S
2024,MI,FT,Data Engineer,177100.0,US,50.0,US,L
2023,EX,FT,Data Analyst,169800.0,GB,0.0,GB,M
2020,SE,FT,Analytics Engineer,95600.0,DE,0.0,DE,S
2022,EN,FT,Data Engineer,21900.0,BR,100.0,BR,L
2024,EN,FT,Business Intelligence Analyst,37400.0,IN,100.0,IN,M
2022,SE,FT,Machine Learning Engineer,192800.0,US,0.0,US,S
2023,EN,FT,Data Engineer,120900.0,US,100.0,US,S
2024,EN,FT,AI Engineer,78700.0,NL,0.0,NL,M
2024,EN,FT,Machine Learning Engineer,189600.0,US,100.0,US,M
2023,SE,FT,Data Analyst,151000.0,US,0.0,US,M
2023,EN,FT,Data Engineer,111500.0,US,,US,L
2024,MI,FT,Data Scientist,187900.0,CA,50.0,CA,L
2021,MI,FT,Data Science Manager,150300.0,US,50.0,US,M
2022,SE,FT,Data Engineer,135400.0,GB,0.0,GB,M
2024,EN,FT,Data Scientist,57600.0,FR,0.0,FR,S
2022,EN,FT,Data Scientist,118800.0,US,50.0,US,L
2021,MI,FT,Data Engineer,65500.0,PT,100.0,PT,S
2024,MI,FT,Data Engineer,132500.0,CA,50.0,CA,L
2024,EX,FT,Data Analyst,68500.0,US,50.0,PT,M
2024,SE,FT,Data Scientist,125700.0,ES,0.0,ES,M
2024,EN,FT,Business Intelligence Analyst,71400.0,US,0.0,US,M
2022,SE,FT,Data Architect,277600.0,US,50.0,US,L
2024,MI,FT,Data Engineer,126200.0,JP,0.0,JP,M
2022,SE,FT,Data Engineer,165800.0,CA,50.0,CA,L
2022,SE,FT,Data Analyst,166000.0,US,100.0,US,M
2024,EN,FT,Data Analyst,73600.0,US,0.0,US,L
2021,SE,CT,Data Analyst,94000.0,NL,100.0,NL,M
2021,SE,FT,Data Engineer,54200.0,BR,100.0,BR,M
2024,EN,FT,Data Analyst,83000.0,US,0.0,US,L
2024,MI,FT,AI Engineer,231600.0,US,100.0,US,M
2023,EN,FT,Data Analyst,93600.0,US,100.0,US,M
2022,EN,FT,Machine Learning Engineer,40500.0,IN,100.0,IN,S
2022,MI,FT,Data Scientist,153000.0,US,100.0,US,L
2021,MI,FT,Business Intelligence Analyst,116900.0,US,100.0,US,S
2024,SE,FT,Data Scientist,236100.0,US,0.0,US,L
2023,SE,FT,Machine Learning Engineer,243400.0,US,100.0,US,L
2021,MI,FT,Business Intelligence Analyst,96700.0,US,0.0,US,L
2022,SE,FT,Data Analyst,153500.0,US,0.0,US,L
2022,SE,FT,Data Scientist,207200.0,CA,50.0,CA,L
2022,SE,FT,Data Scientist,233800.0,US,0.0,US,M
2022,MI,FT,Data Engineer,133000.0,AU,0.0,AU,M
2020,EX,FT,Machine Learning Engineer,197100.0,CA,50.0,CA,M
2023,EX,FT,Research Scientist,217700.0,ES,50.0,NL,M
2024,MI,FT,Data Analyst,84800.0,GB,0.0,GB,M
2020,EN,FT,Machine Learning Engineer,90700.0,US,100.0,US,M
2022,SE,CT,AI Engineer,233600.0,CA,50.0,CA,L
2024,SE,FT,Data Scientist,205700.0,US,,US,M
2023,SE,FT,Data Scientist,87700.0,IN,100.0,IN,M
2021,MI,FT,Data Science Manager  ,96500.0,JP,50.0,JP,S
2024,SE,FT,Business Intelligence Analyst,153500.0,US,0.0,US,
2023,SE,FT,Data Science Manager,110200.0,PT,0.0,PT,M
2020,MI,FT,Data Engineer,35900.0,BR,0.0,BR,S
2024,SE,FT,Data Analyst,204900.0,US,100.0,US,M
2023,MI,FT,Research Scientist,185300.0,US,100.0,US,S
2023,SE,FT,Data Analyst,143100.0,US,0.0,US,S
2024,MI,FT,Data Scientist,205300.0,US,100.0,US,L
2024,EX,FT,Business Intelligence Analyst,336800.0,US,50.0,US,M
2023,SE,FT,Business Intelligence Analyst,122500.0,CA,100.0,CA,S
2023,SE,FT,Data Architect,214600.0,US,0.0,US,L
2024,SE,FT,Data Scientist,265000.0,US,0.0,US,M
2020,MI,FT,Analytics Engineer,93500.0,GB,0.0,GB,M
2022,MI,FT,Data Engineer,101700.0,GB,100.0,GB,S
2022,SE,FT,Data Analyst,160700.0,US,100.0,US,M
2024,SE,FT,Machine Learning Engineer,261900.0,ES,0.0,CA,
2021,EN,FT,Data Engineer,48500.0,PT,100.0,PT,M
2023,EX,FT,Data Analyst,183800.0,US,100.0,US,M
2022,MI,FT,analytics engineer,92800.0,AU,0.0,AU,M
2024,SE,FT,Data Engineer,230800.0,US,0.0,US,M
2024,SE,FT,Data Architect,276700.0,US,0.0,US,L
2020,SE,FT,Data Engineer,199300.0,US,50.0,US,M
2024,EN,FL,AI Engineer,128400.0,US,0.0,US,S
2020,SE,FT,Data Engineer,196300.0,US,100.0,US,S
2024,SE,FT,Data Engineer,232700.0,CA,50.0,CA,M
2023,MI,FT,Data Scientist,158100.0,US,100.0,US,M
2024,EN,FT,Data Analyst,51900.0,FR,50.0,FR,L
